Riesgo->F:ISO_3166_1_alpha2_to_lugar(lugar);A:peligro(512);probabilidad;texto;text;A:fechaActivacion(2017-07-27);A:caducidad(-1);A:formulaDisipacion(Homogenea)
CZ;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 51 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
CD;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 31 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
DK;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 68 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
DJ;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 30 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
DM;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 63 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
DO;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 53 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
EC;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 64 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
EG;Probable;El riesgo de Contaminación atmosférica o polución en el país el alto, se encuentra por encima de la media del resto de países. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 8 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country's high Air Pollution risk is above the average in other countries.
SV;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 37 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GQ;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 31 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
ER;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 33 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
EE;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 72 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
ET;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 38 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
FM;Probably_not;El riesgo de Contaminación atmosférica o polución en el país se encuentra por debajo de la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 77 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk of Air Pollution in the country is below the average of other countries in the world.
FJ;Probably_not;El riesgo de Contaminación atmosférica o polución en el país se encuentra por debajo de la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 76 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk of Air Pollution in the country is below the average of other countries in the world.
FI;Probably_not;El riesgo de Contaminación atmosférica o polución en el país se encuentra por debajo de la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 77 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk of Air Pollution in the country is below the average of other countries in the world.
FR;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 65 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GA;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 35 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GE;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 52 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
DE;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 62 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GH;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 49 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GR;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 63 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GD;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 61 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GT;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 39 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GN;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 50 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GW;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 40 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
GY;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 57 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
HT;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 46 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
HN;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 37 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
HU;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 49 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
IS;Probably_not;El riesgo de Contaminación atmosférica o polución en el país se encuentra por debajo de la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 76 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk of Air Pollution in the country is below the average of other countries in the world.
IN;Probable;El riesgo de Contaminación atmosférica o polución en el país el alto, se encuentra por encima de la media del resto de países. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 18 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country's high Air Pollution risk is above the average in other countries.
ID;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 59 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
IR;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 33 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
IQ;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 28 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
IE;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 71 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
IL;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 52 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
IT;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 53 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
JM;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 57 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
JP;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 63 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
JO;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 36 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
KZ;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 53 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
KE;Fifty_fifty;Existe riesgo de Contaminación atmosférica o polución en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 58 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is a risk of Air Pollution in the country.
KI;Almost_certainly_not;El riesgo de Contaminación atmosférica o polución en el país es muy bajo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 95 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk of Air Pollution in the country is very low.
KW;Probable;El riesgo de Contaminación atmosférica o polución en el país el alto, se encuentra por encima de la media del resto de países. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de 21 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country's high Air Pollution risk is above the average in other countries.
