Riesgo->F:ISO_3166_1_alpha2_to_lugar(lugar);A:peligro(269);probabilidad;texto;text;A:fechaActivacion(2017-07-27);A:caducidad(-1);A:formulaDisipacion(Homogenea)
AZ;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BH;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BD;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 24 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 24 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BB;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BY;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BE;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BZ;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 60 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 60 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BJ;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 3 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 3 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BT;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 59 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 59 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BO;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 52 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 52 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BA;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BW;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 23 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 23 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BR;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 37 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 37 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BN;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BG;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BF;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 2 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 2 sobre 100, siendo 0 el peor resultado y 100 el mejor.
BI;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 6 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 6 sobre 100, siendo 0 el peor resultado y 100 el mejor.
KH;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 16 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 16 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CM;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 4 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 4 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CA;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CV;Almost_certainly_not;El riesgo es muy bajo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 95 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk is very low. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 95 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CF;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 3 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 3 sobre 100, siendo 0 el peor resultado y 100 el mejor.
TD;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 7 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 7 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CL;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CN;Probably_not;El riesgo es bajo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 94 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk is low Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 94 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CO;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 32 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 32 sobre 100, siendo 0 el peor resultado y 100 el mejor.
KM;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 10 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 10 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CG;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 4 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 4 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CR;Almost_certainly_not;El riesgo es muy bajo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 95 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk is very low. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 95 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CI;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 2 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 2 sobre 100, siendo 0 el peor resultado y 100 el mejor.
HR;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CU;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CY;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CZ;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
CD;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 3 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 3 sobre 100, siendo 0 el peor resultado y 100 el mejor.
DK;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
DJ;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 30 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 30 sobre 100, siendo 0 el peor resultado y 100 el mejor.
DM;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
DO;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 36 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 36 sobre 100, siendo 0 el peor resultado y 100 el mejor.
EC;Fifty_fifty;Se han notificado casos de malaria en el país. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 71 sobre 100, siendo 0 el peor resultado y 100 el mejor.;Cases of malaria have been reported in the country. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 71 sobre 100, siendo 0 el peor resultado y 100 el mejor.
EG;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
SV;Probably_not;El riesgo es bajo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 94 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The risk is low Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 94 sobre 100, siendo 0 el peor resultado y 100 el mejor.
GQ;Almost_certain;Existe riesgo alto durante todo el año. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 2 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is high risk throughout the year. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 2 sobre 100, siendo 0 el peor resultado y 100 el mejor.
ER;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 18 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 18 sobre 100, siendo 0 el peor resultado y 100 el mejor.
EE;Impossibility;No existe riesgo Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.;No risk Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 100 sobre 100, siendo 0 el peor resultado y 100 el mejor.
ET;Probable;Existe riesgo durante todo el año en zonas rurales. No existe riesgo en las ciudades ni en los principales centros turísticos. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 25 sobre 100, siendo 0 el peor resultado y 100 el mejor.;There is risk throughout the year in rural areas. There is no risk in cities or major tourist centers. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Malaria de 25 sobre 100, siendo 0 el peor resultado y 100 el mejor.
