Riesgo->F:ISO_3166_1_alpha2_to_lugar(lugar);A:peligro(57);probabilidad;texto;text;A:fechaActivacion(2017-07-27);A:caducidad(-1);A:formulaDisipacion(Homogenea)
TD;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CL;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CO;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KP;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CI;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CU;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CW;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
DK;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
DJ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
DM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
EC;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
EG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SV;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
AE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ER;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ES;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
US;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ET;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
FJ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PH;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GH;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GD;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GP;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GT;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GW;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GQ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GF;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GF;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
HT;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
HN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
IN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ID;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
IR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
IQ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
IE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
IS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CK;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MH;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SB;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TC;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
VI;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
VG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
IL;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
IT;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
JM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
JP;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
JO;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KZ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KI;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KW;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LB;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LU;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MK;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MW;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MV;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ML;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MT;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MQ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MU;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
YT;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MX;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
FM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MD;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ME;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MZ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
MM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NP;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NI;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NC;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NZ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
OM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
NL;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PK;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PT;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
PR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
QA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GB;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CF;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CZ;Almost_certainly_not;Se considera área de riesgo para la Encefalitis Centroeuropea;It is considered an area of risk for European Encephalitis
CG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CD;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
DO;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
RE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
RW;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
RO;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
RU;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
WS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
AS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
BL;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
KN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SX;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
VC;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LC;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ST;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
RS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SC;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SL;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SO;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
LK;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ZA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SD;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
GS;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
CH;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
SZ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TH;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TW;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TJ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TZ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TL;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TK;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TO;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TT;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
TR;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
UA;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
UG;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
UY;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
UZ;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
VU;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
VE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
VN;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
YE;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ZM;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
ZW;Impossibility;No riesgo de Encefalitis Centroeuropea;No risk of Central European Encephalitis
